participant,language,task,word,stop,foll_vowel, type, duration,corr,excl,reason,negvotva,posvotva,
61,hu,q,tehát,t,ɛ,POS_VOT,23,,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,17,,,,,,
82,hu,q,tehát,t,ɛ,POS_VOT,25,,,,,,
147,hu,q,tehát,t,ɛ,POS_VOT,20,,,,,,
149,hu,q,tehát,t,ɛ,POS_VOT,35,,,,,,
50,hu,c,tehát,t,ɛ,POS_VOT,14,TRUE,,,,,
51,hu,c,tehát,t,ɛ,POS_VOT,18,,,,,,
67,hu,c,tehát,t,ɛ,,,,TRUE,NR,,,
82,hu,c,tehát,t,ɛ,POS_VOT,35,,,,,,
10,hu,q,tehát,t,ɛ,,,,TRUE,NR,,,
29,hu,q,tehát,t,ɛ,NEG_VOT,-35,TRUE,,,,,
45,hu,q,tehát,t,ɛ,POS_VOT,19,,,,,,
50,hu,q,tehát,t,ɛ,POS_VOT,11,TRUE,,,,,
51,hu,q,tehát,t,ɛ,POS_VOT,9,FALSE,,,,,
61,hu,q,tehát,t,ɛ,POS_VOT,23,,,,,,
67,hu,q,tehát,t,ɛ,NEG_VOT,-44,TRUE,,,,,
82,hu,q,tehát,t,ɛ,POS_VOT,22,,,,,,
147,hu,q,tehát,t,ɛ,POS_VOT,24,,,,,,
149,hu,q,tehát,t,ɛ,POS_VOT,32,TRUE,,,,,
50,hu,c,tehát,t,ɛ,POS_VOT,27,,,,,,
51,hu,c,tehát,t,ɛ,POS_VOT,26,,,,,,
67,hu,c,tehát,t,ɛ,POS_VOT,31,,,,,,
82,hu,c,tehát,t,ɛ,POS_VOT,22,,,,,,
10,hu,q,tehát,t,ɛ,POS_VOT,54,FALSE,,,,,
29,hu,q,tehát,t,ɛ,POS_VOT,32,,,,,,
45,hu,q,tehát,t,ɛ,POS_VOT,20,,,,,,
50,hu,q,tehát,t,ɛ,POS_VOT,14,FALSE,,,,,
51,hu,q,tehát,t,ɛ,POS_VOT,10,FALSE,,,,,
61,hu,q,tehát,t,ɛ,POS_VOT,13,FALSE,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,17,,,,,,
82,hu,q,tehát,t,ɛ,POS_VOT,46,FALSE,,,,,
147,hu,q,tehát,t,ɛ,,,,TRUE,NR,,,
149,hu,q,tehát,t,ɛ,POS_VOT,39,FALSE,,,,,
1,hu,c,tehát,t,ɛ,POS_VOT,27,TRUE,,,,,
2,hu,c,tehát,t,ɛ,,,,TRUE,VA,-88,30,
4,hu,c,tehát,t,ɛ,POS_VOT,16,,,,,,
6,hu,c,tehát,t,ɛ,POS_VOT,21,,,,,,
7,hu,c,tehát,t,ɛ,POS_VOT,80,TRUE,,,,,
10,hu,c,tehát,t,ɛ,POS_VOT,15,,,,,,
29,hu,c,tehát,t,ɛ,POS_VOT,25,,,,,,
32,hu,c,tehát,t,ɛ,POS_VOT,18,TRUE,,,,,
38,hu,c,tehát,t,ɛ,POS_VOT,19,,,,,,
45,hu,c,tehát,t,ɛ,POS_VOT,21,TRUE,,,,,
49,hu,c,tehát,t,ɛ,POS_VOT,14,FALSE,,,,,
50,hu,c,tehát,t,ɛ,,,,TRUE,NR,,,
51,hu,c,tehát,t,ɛ,POS_VOT,15,,,,,,
52,hu,c,tehát,t,ɛ,POS_VOT,23,,,,,,
60,hu,c,tehát,t,ɛ,POS_VOT,24,,,,,,
61,hu,c,tehát,t,ɛ,POS_VOT,18,TRUE,,,,,
67,hu,c,tehát,t,ɛ,POS_VOT,33,TRUE,,,,,
78,hu,c,tehát,t,ɛ,POS_VOT,16,TRUE,,,,,
82,hu,c,tehát,t,ɛ,POS_VOT,15,,,,,,
147,hu,c,tehát,t,ɛ,POS_VOT,31,,,,,,
149,hu,c,tehát,t,ɛ,,,,TRUE,NV,,,
165,hu,c,tehát,t,ɛ,POS_VOT,13,TRUE,,,,,
1,hu,q,tehát,t,ɛ,POS_VOT,17,,,,,,
2,hu,q,tehát,t,ɛ,POS_VOT,20,,,,,,
4,hu,q,tehát,t,ɛ,POS_VOT,18,,,,,,
7,hu,q,tehát,t,ɛ,POS_VOT,15,TRUE,,,,,
10,hu,q,tehát,t,ɛ,,,,TRUE,NR,,,
14,hu,q,tehát,t,ɛ,,,,TRUE,NR,,,
23,hu,q,tehát,t,ɛ,POS_VOT,28,,,,,,
24,hu,q,tehát,t,ɛ,POS_VOT,28,,,,,,
29,hu,q,tehát,t,ɛ,POS_VOT,26,,,,,,
32,hu,q,tehát,t,ɛ,POS_VOT,24,,,,,,
38,hu,q,tehát,t,ɛ,POS_VOT,25,,,,,,
45,hu,q,tehát,t,ɛ,POS_VOT,16,,,,,,
49,hu,q,tehát,t,ɛ,POS_VOT,8,FALSE,,,,,
50,hu,q,tehát,t,ɛ,POS_VOT,22,,,,,,
51,hu,q,tehát,t,ɛ,POS_VOT,13,FALSE,,,,,
52,hu,q,tehát,t,ɛ,POS_VOT,20,,,,,,
60,hu,q,tehát,t,ɛ,POS_VOT,28,,,,,,
61,hu,q,tehát,t,ɛ,POS_VOT,12,FALSE,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,21,,,,,,
78,hu,q,tehát,t,ɛ,POS_VOT,15,,,,,,
79,hu,q,tehát,t,ɛ,POS_VOT,13,FALSE,,,,,
82,hu,q,tehát,t,ɛ,POS_VOT,21,,,,,,
147,hu,q,tehát,t,ɛ,POS_VOT,23,,,,,,
149,hu,q,tehát,t,ɛ,POS_VOT,27,,,,,,
165,hu,q,tehát,t,ɛ,POS_VOT,11,FALSE,,,,,
2,hu,s,tehát,t,ɛ,POS_VOT,22,TRUE,,,,,
24,hu,s,tehát,t,ɛ,POS_VOT,30,,,,,,
29,hu,s,tehát,t,ɛ,POS_VOT,27,,,,,,
45,hu,s,tehát,t,ɛ,POS_VOT,10,FALSE,,,,,
50,hu,s,tehát,t,ɛ,POS_VOT,41,FALSE,,,,,
51,hu,s,tehát,t,ɛ,POS_VOT,17,,,,,,
60,hu,s,tehát,t,ɛ,POS_VOT,19,,,,,,
61,hu,s,tehát,t,ɛ,POS_VOT,29,TRUE,,,,,
67,hu,s,tehát,t,ɛ,POS_VOT,17,,,,,,
78,hu,s,tehát,t,ɛ,POS_VOT,29,,,,,,
82,hu,s,tehát,t,ɛ,,,,TRUE,NV,,,
149,hu,s,tehát,t,ɛ,POS_VOT,21,TRUE,,,,,
50,hu,c,tehát,t,ɛ,POS_VOT,20,,,,,,
51,hu,c,tehát,t,ɛ,POS_VOT,19,,,,,,
67,hu,c,tehát,t,ɛ,,,,TRUE,NV,,,
82,hu,c,tehát,t,ɛ,POS_VOT,33,TRUE,,,,,
10,hu,q,tehát,t,ɛ,POS_VOT,39,FALSE,,,,,
29,hu,q,tehát,t,ɛ,POS_VOT,21,TRUE,,,,,
45,hu,q,tehát,t,ɛ,POS_VOT,25,,,,,,
50,hu,q,tehát,t,ɛ,POS_VOT,22,,,,,,
51,hu,q,tehát,t,ɛ,POS_VOT,12,FALSE,,,,,
61,hu,q,tehát,t,ɛ,POS_VOT,20,,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,23,,,,,,
82,hu,q,tehát,t,ɛ,POS_VOT,34,,,,,,
147,hu,q,tehát,t,ɛ,POS_VOT,17,TRUE,,,,,
149,hu,q,tehát,t,ɛ,POS_VOT,18,,,,,,
50,hu,c,tehát,t,ɛ,POS_VOT,35,,,,,,
51,hu,c,tehát,t,ɛ,POS_VOT,16,,,,,,
82,hu,c,tehát,t,ɛ,POS_VOT,31,,,,,,
10,hu,q,tehát,t,ɛ,,,,TRUE,NR,,,
29,hu,q,tehát,t,ɛ,POS_VOT,17,,,,,,
45,hu,q,tehát,t,ɛ,POS_VOT,11,FALSE,,,,,
50,hu,q,tehát,t,ɛ,POS_VOT,12,TRUE,,,,,
51,hu,q,tehát,t,ɛ,POS_VOT,13,FALSE,,,,,
61,hu,q,tehát,t,ɛ,POS_VOT,13,FALSE,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,41,FALSE,,,,,
82,hu,q,tehát,t,ɛ,POS_VOT,25,,,,,,
147,hu,q,tehát,t,ɛ,POS_VOT,10,TRUE,,,,,
50,hu,c,tehát,t,ɛ,POS_VOT,21,,,,,,
51,hu,c,tehát,t,ɛ,POS_VOT,16,,,,,,
82,hu,c,tehát,t,ɛ,POS_VOT,45,FALSE,,,,,
29,hu,q,tehát,t,ɛ,POS_VOT,56,FALSE,,,,,
45,hu,q,tehát,t,ɛ,POS_VOT,20,,,,,,
50,hu,q,tehát,t,ɛ,POS_VOT,20,,,,,,
51,hu,q,tehát,t,ɛ,POS_VOT,13,FALSE,,,,,
61,hu,q,tehát,t,ɛ,POS_VOT,31,,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,11,FALSE,,,,,
82,hu,q,tehát,t,ɛ,POS_VOT,29,,,,,,
82,hu,c,tehát,t,ɛ,,,,TRUE,VA,-85,36,
29,hu,q,tehát,t,ɛ,,,,TRUE,NR,,,
45,hu,q,tehát,t,ɛ,POS_VOT,14,TRUE,,,,,
51,hu,q,tehát,t,ɛ,POS_VOT,21,,,,,,
61,hu,q,tehát,t,ɛ,POS_VOT,19,,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,10,FALSE,,,,,
82,hu,q,tehát,t,ɛ,POS_VOT,27,,,,,,
82,hu,c,tehát,t,ɛ,,,,TRUE,NR,,,
29,hu,q,tehát,t,ɛ,POS_VOT,34,,,,,,
45,hu,q,tehát,t,ɛ,POS_VOT,16,TRUE,,,,,
51,hu,q,tehát,t,ɛ,POS_VOT,15,,,,,,
61,hu,q,tehát,t,ɛ,POS_VOT,21,,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,18,,,,,,
82,hu,q,tehát,t,ɛ,POS_VOT,24,,,,,,
29,hu,q,tehát,t,ɛ,POS_VOT,18,,,,,,
45,hu,q,tehát,t,ɛ,POS_VOT,13,FALSE,,,,,
51,hu,q,tehát,t,ɛ,POS_VOT,12,FALSE,,,,,
61,hu,q,tehát,t,ɛ,POS_VOT,33,TRUE,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,11,FALSE,,,,,
82,hu,q,tehát,t,ɛ,POS_VOT,25,,,,,,
29,hu,q,tehát,t,ɛ,POS_VOT,17,,,,,,
45,hu,q,tehát,t,ɛ,POS_VOT,13,FALSE,,,,,
61,hu,q,tehát,t,ɛ,POS_VOT,19,,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,23,,,,,,
82,hu,q,tehát,t,ɛ,POS_VOT,47,TRUE,,,,,
29,hu,q,tehát,t,ɛ,POS_VOT,26,,,,,,
45,hu,q,tehát,t,ɛ,POS_VOT,15,,,,,,
61,hu,q,tehát,t,ɛ,POS_VOT,28,,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,11,FALSE,,,,,
82,hu,q,tehát,t,ɛ,POS_VOT,33,,,,,,
29,hu,q,tehát,t,ɛ,POS_VOT,14,FALSE,,,,,
45,hu,q,tehát,t,ɛ,POS_VOT,18,TRUE,,,,,
61,hu,q,tehát,t,ɛ,POS_VOT,17,,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,17,,,,,,
82,hu,q,tehát,t,ɛ,POS_VOT,21,,,,,,
29,hu,q,tehát,t,ɛ,POS_VOT,28,TRUE,,,,,
45,hu,q,tehát,t,ɛ,POS_VOT,15,,,,,,
61,hu,q,tehát,t,ɛ,POS_VOT,18,,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,22,,,,,,
1,hu,c,tehát,t,ɛ,POS_VOT,20,,,,,,
2,hu,c,tehát,t,ɛ,POS_VOT,36,TRUE,,,,,
4,hu,c,tehát,t,ɛ,POS_VOT,13,TRUE,,,,,
6,hu,c,tehát,t,ɛ,POS_VOT,37,FALSE,,,,,
7,hu,c,tehát,t,ɛ,POS_VOT,25,,,,,,
10,hu,c,tehát,t,ɛ,POS_VOT,19,TRUE,,,,,
29,hu,c,tehát,t,ɛ,POS_VOT,25,,,,,,
32,hu,c,tehát,t,ɛ,POS_VOT,26,,,,,,
38,hu,c,tehát,t,ɛ,POS_VOT,31,,,,,,
45,hu,c,tehát,t,ɛ,POS_VOT,19,,,,,,
50,hu,c,tehát,t,ɛ,POS_VOT,22,,,,,,
51,hu,c,tehát,t,ɛ,POS_VOT,13,FALSE,,,,,
52,hu,c,tehát,t,ɛ,POS_VOT,19,TRUE,,,,,
60,hu,c,tehát,t,ɛ,POS_VOT,25,,,,,,
61,hu,c,tehát,t,ɛ,POS_VOT,44,TRUE,,,,,
67,hu,c,tehát,t,ɛ,POS_VOT,18,,,,,,
78,hu,c,tehát,t,ɛ,,,,TRUE,NR,,,
82,hu,c,tehát,t,ɛ,POS_VOT,31,,,,,,
147,hu,c,tehát,t,ɛ,POS_VOT,19,,,,,,
149,hu,c,tehát,t,ɛ,POS_VOT,20,,,,,,
165,hu,c,tehát,t,ɛ,POS_VOT,24,,,,,,
1,hu,q,tehát,t,ɛ,POS_VOT,32,,,,,,
2,hu,q,tehát,t,ɛ,POS_VOT,14,FALSE,,,,,
4,hu,q,tehát,t,ɛ,POS_VOT,17,,,,,,
7,hu,q,tehát,t,ɛ,POS_VOT,41,FALSE,,,,,
10,hu,q,tehát,t,ɛ,POS_VOT,26,TRUE,,,,,
23,hu,q,tehát,t,ɛ,POS_VOT,20,,,,,,
29,hu,q,tehát,t,ɛ,POS_VOT,22,TRUE,,,,,
32,hu,q,tehát,t,ɛ,,,,TRUE,NR,,,
38,hu,q,tehát,t,ɛ,POS_VOT,21,,,,,,
45,hu,q,tehát,t,ɛ,,,,TRUE,NR,,,
49,hu,q,tehát,t,ɛ,POS_VOT,19,,,,,,
50,hu,q,tehát,t,ɛ,POS_VOT,51,FALSE,,,,,
51,hu,q,tehát,t,ɛ,POS_VOT,15,,,,,,
52,hu,q,tehát,t,ɛ,POS_VOT,31,,,,,,
60,hu,q,tehát,t,ɛ,POS_VOT,25,,,,,,
61,hu,q,tehát,t,ɛ,POS_VOT,18,,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,30,,,,,,
78,hu,q,tehát,t,ɛ,POS_VOT,24,,,,,,
79,hu,q,tehát,t,ɛ,POS_VOT,24,TRUE,,,,,
82,hu,q,tehát,t,ɛ,POS_VOT,18,,,,,,
147,hu,q,tehát,t,ɛ,POS_VOT,16,,,,,,
149,hu,q,tehát,t,ɛ,POS_VOT,27,,,,,,
165,hu,q,tehát,t,ɛ,POS_VOT,18,,,,,,
2,hu,s,tehát,t,ɛ,,,,TRUE,NR,,,
24,hu,s,tehát,t,ɛ,POS_VOT,24,TRUE,,,,,
29,hu,s,tehát,t,ɛ,,,,TRUE,NV,,,
45,hu,s,tehát,t,ɛ,POS_VOT,11,FALSE,,,,,
50,hu,s,tehát,t,ɛ,POS_VOT,9,FALSE,,,,,
51,hu,s,tehát,t,ɛ,POS_VOT,17,,,,,,
60,hu,s,tehát,t,ɛ,POS_VOT,24,,,,,,
61,hu,s,tehát,t,ɛ,POS_VOT,8,FALSE,,,,,
82,hu,s,tehát,t,ɛ,POS_VOT,26,,,,,,
149,hu,s,tehát,t,ɛ,POS_VOT,17,,,,,,
29,hu,q,tehát,t,ɛ,POS_VOT,25,,,,,,
45,hu,q,tehát,t,ɛ,POS_VOT,24,,,,,,
61,hu,q,tehát,t,ɛ,POS_VOT,12,FALSE,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,28,,,,,,
29,hu,q,tehát,t,ɛ,POS_VOT,28,,,,,,
45,hu,q,tehát,t,ɛ,POS_VOT,8,FALSE,,,,,
61,hu,q,tehát,t,ɛ,POS_VOT,27,FALSE,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,19,TRUE,,,,,
29,hu,q,tehát,t,ɛ,POS_VOT,16,,,,,,
45,hu,q,tehát,t,ɛ,POS_VOT,13,FALSE,,,,,
61,hu,q,tehát,t,ɛ,POS_VOT,24,TRUE,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,24,,,,,,
29,hu,q,tehát,t,ɛ,POS_VOT,6,TRUE,,,,,
45,hu,q,tehát,t,ɛ,POS_VOT,12,FALSE,,,,,
61,hu,q,tehát,t,ɛ,POS_VOT,20,,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,22,,,,,,
29,hu,q,tehát,t,ɛ,POS_VOT,18,,,,,,
45,hu,q,tehát,t,ɛ,POS_VOT,10,FALSE,,,,,
61,hu,q,tehát,t,ɛ,POS_VOT,27,,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,26,TRUE,,,,,
29,hu,q,tehát,t,ɛ,,,,TRUE,NR,,,
45,hu,q,tehát,t,ɛ,POS_VOT,13,FALSE,,,,,
61,hu,q,tehát,t,ɛ,POS_VOT,49,FALSE,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,14,FALSE,,,,,
29,hu,q,tehát,t,ɛ,POS_VOT,21,,,,,,
45,hu,q,tehát,t,ɛ,POS_VOT,10,FALSE,,,,,
61,hu,q,tehát,t,ɛ,POS_VOT,39,FALSE,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,19,,,,,,
29,hu,q,tehát,t,ɛ,,,,TRUE,NR,,,
45,hu,q,tehát,t,ɛ,POS_VOT,13,FALSE,,,,,
61,hu,q,tehát,t,ɛ,POS_VOT,29,,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,19,,,,,,
45,hu,q,tehát,t,ɛ,POS_VOT,35,TRUE,,,,,
61,hu,q,tehát,t,ɛ,POS_VOT,22,,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,56,FALSE,,,,,
45,hu,q,tehát,t,ɛ,POS_VOT,20,,,,,,
61,hu,q,tehát,t,ɛ,POS_VOT,21,,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,18,,,,,,
1,hu,c,tehát,t,ɛ,POS_VOT,21,,,,,,
2,hu,c,tehát,t,ɛ,POS_VOT,21,,,,,,
4,hu,c,tehát,t,ɛ,,,,TRUE,NR,,,
6,hu,c,tehát,t,ɛ,POS_VOT,30,,,,,,
7,hu,c,tehát,t,ɛ,POS_VOT,23,,,,,,
10,hu,c,tehát,t,ɛ,POS_VOT,11,TRUE,,,,,
29,hu,c,tehát,t,ɛ,POS_VOT,13,TRUE,,,,,
32,hu,c,tehát,t,ɛ,,,,TRUE,NR,,,
38,hu,c,tehát,t,ɛ,POS_VOT,21,,,,,,
45,hu,c,tehát,t,ɛ,POS_VOT,12,FALSE,,,,,
50,hu,c,tehát,t,ɛ,POS_VOT,18,,,,,,
51,hu,c,tehát,t,ɛ,POS_VOT,20,,,,,,
60,hu,c,tehát,t,ɛ,POS_VOT,17,,,,,,
61,hu,c,tehát,t,ɛ,POS_VOT,38,FALSE,,,,,
67,hu,c,tehát,t,ɛ,POS_VOT,19,,,,,,
78,hu,c,tehát,t,ɛ,NEG_VOT,-38,TRUE,,,,,
82,hu,c,tehát,t,ɛ,POS_VOT,27,,,,,,
147,hu,c,tehát,t,ɛ,POS_VOT,63,FALSE,,,,,
149,hu,c,tehát,t,ɛ,POS_VOT,27,,,,,,
165,hu,c,tehát,t,ɛ,POS_VOT,17,,,,,,
1,hu,q,tehát,t,ɛ,POS_VOT,36,FALSE,,,,,
2,hu,q,tehát,t,ɛ,POS_VOT,30,TRUE,,,,,
4,hu,q,tehát,t,ɛ,POS_VOT,22,TRUE,,,,,
7,hu,q,tehát,t,ɛ,POS_VOT,27,TRUE,,,,,
10,hu,q,tehát,t,ɛ,POS_VOT,25,,,,,,
23,hu,q,tehát,t,ɛ,POS_VOT,19,TRUE,,,,,
29,hu,q,tehát,t,ɛ,POS_VOT,12,FALSE,,,,,
32,hu,q,tehát,t,ɛ,POS_VOT,11,TRUE,,,,,
38,hu,q,tehát,t,ɛ,POS_VOT,20,,,,,,
45,hu,q,tehát,t,ɛ,POS_VOT,7,TRUE,,,,,
49,hu,q,tehát,t,ɛ,POS_VOT,12,TRUE,,,,,
50,hu,q,tehát,t,ɛ,,,,TRUE,NR,,,
51,hu,q,tehát,t,ɛ,POS_VOT,17,,,,,,
52,hu,q,tehát,t,ɛ,POS_VOT,26,,,,,,
60,hu,q,tehát,t,ɛ,POS_VOT,21,,,,,,
61,hu,q,tehát,t,ɛ,POS_VOT,18,,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,50,FALSE,,,,,
78,hu,q,tehát,t,ɛ,POS_VOT,20,TRUE,,,,,
79,hu,q,tehát,t,ɛ,POS_VOT,13,TRUE,,,,,
82,hu,q,tehát,t,ɛ,POS_VOT,34,,,,,,
147,hu,q,tehát,t,ɛ,POS_VOT,23,TRUE,,,,,
149,hu,q,tehát,t,ɛ,POS_VOT,29,,,,,,
165,hu,q,tehát,t,ɛ,,,,TRUE,NR,,,
2,hu,s,tehát,t,ɛ,POS_VOT,18,,,,,,
29,hu,s,tehát,t,ɛ,POS_VOT,18,,,,,,
45,hu,s,tehát,t,ɛ,,,,TRUE,NV,,,
51,hu,s,tehát,t,ɛ,POS_VOT,13,FALSE,,,,,
60,hu,s,tehát,t,ɛ,POS_VOT,7,FALSE,,,,,
61,hu,s,tehát,t,ɛ,POS_VOT,22,,,,,,
82,hu,s,tehát,t,ɛ,POS_VOT,19,,,,,,
149,hu,s,tehát,t,ɛ,POS_VOT,20,,,,,,
45,hu,q,tehát,t,ɛ,POS_VOT,41,TRUE,,,,,
61,hu,q,tehát,t,ɛ,POS_VOT,21,TRUE,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,31,,,,,,
45,hu,q,tehát,t,ɛ,POS_VOT,13,FALSE,,,,,
61,hu,q,tehát,t,ɛ,POS_VOT,14,FALSE,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,7,FALSE,,,,,
45,hu,q,tehát,t,ɛ,POS_VOT,17,,,,,,
61,hu,q,tehát,t,ɛ,POS_VOT,58,TRUE,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,31,,,,,,
45,hu,q,tehát,t,ɛ,POS_VOT,19,,,,,,
61,hu,q,tehát,t,ɛ,POS_VOT,18,,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,17,,,,,,
45,hu,q,tehát,t,ɛ,POS_VOT,21,,,,,,
61,hu,q,tehát,t,ɛ,,,,TRUE,NR,,,
67,hu,q,tehát,t,ɛ,POS_VOT,9,FALSE,,,,,
45,hu,q,tehát,t,ɛ,POS_VOT,10,FALSE,,,,,
61,hu,q,tehát,t,ɛ,POS_VOT,26,,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,18,,,,,,
45,hu,q,tehát,t,ɛ,POS_VOT,13,FALSE,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,7,FALSE,,,,,
45,hu,q,tehát,t,ɛ,POS_VOT,13,FALSE,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,14,FALSE,,,,,
45,hu,q,tehát,t,ɛ,POS_VOT,24,,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,23,,,,,,
45,hu,q,tehát,t,ɛ,POS_VOT,22,,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,21,,,,,,
1,hu,c,tehát,t,ɛ,POS_VOT,22,TRUE,,,,,
2,hu,c,tehát,t,ɛ,POS_VOT,15,,,,,,
6,hu,c,tehát,t,ɛ,POS_VOT,18,,,,,,
7,hu,c,tehát,t,ɛ,POS_VOT,22,,,,,,
10,hu,c,tehát,t,ɛ,POS_VOT,25,TRUE,,,,,
29,hu,c,tehát,t,ɛ,POS_VOT,21,,,,,,
32,hu,c,tehát,t,ɛ,POS_VOT,42,TRUE,,,,,
38,hu,c,tehát,t,ɛ,POS_VOT,17,TRUE,,,,,
45,hu,c,tehát,t,ɛ,POS_VOT,18,,,,,,
50,hu,c,tehát,t,ɛ,,,,TRUE,NR,,,
51,hu,c,tehát,t,ɛ,POS_VOT,13,FALSE,,,,,
60,hu,c,tehát,t,ɛ,POS_VOT,16,TRUE,,,,,
67,hu,c,tehát,t,ɛ,,,,TRUE,NR,,,
78,hu,c,tehát,t,ɛ,POS_VOT,16,TRUE,,,,,
82,hu,c,tehát,t,ɛ,POS_VOT,15,TRUE,,,,,
147,hu,c,tehát,t,ɛ,POS_VOT,14,TRUE,,,,,
149,hu,c,tehát,t,ɛ,,,,TRUE,NV,,,
165,hu,c,tehát,t,ɛ,,,,TRUE,NV,,,
1,hu,q,tehát,t,ɛ,POS_VOT,30,,,,,,
2,hu,q,tehát,t,ɛ,POS_VOT,23,TRUE,,,,,
4,hu,q,tehát,t,ɛ,POS_VOT,20,TRUE,,,,,
7,hu,q,tehát,t,ɛ,,,,TRUE,NR,,,
10,hu,q,tehát,t,ɛ,POS_VOT,30,,,,,,
23,hu,q,tehát,t,ɛ,POS_VOT,27,,,,,,
29,hu,q,tehát,t,ɛ,POS_VOT,48,FALSE,,,,,
32,hu,q,tehát,t,ɛ,POS_VOT,28,,,,,,
38,hu,q,tehát,t,ɛ,POS_VOT,25,,,,,,
45,hu,q,tehát,t,ɛ,POS_VOT,19,,,,,,
49,hu,q,tehát,t,ɛ,POS_VOT,16,,,,,,
50,hu,q,tehát,t,ɛ,POS_VOT,26,,,,,,
51,hu,q,tehát,t,ɛ,POS_VOT,20,,,,,,
60,hu,q,tehát,t,ɛ,POS_VOT,33,,,,,,
61,hu,q,tehát,t,ɛ,POS_VOT,23,,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,30,,,,,,
78,hu,q,tehát,t,ɛ,POS_VOT,28,,,,,,
79,hu,q,tehát,t,ɛ,POS_VOT,15,,,,,,
82,hu,q,tehát,t,ɛ,POS_VOT,28,,,,,,
147,hu,q,tehát,t,ɛ,POS_VOT,12,FALSE,,,,,
149,hu,q,tehát,t,ɛ,POS_VOT,25,,,,,,
165,hu,q,tehát,t,ɛ,POS_VOT,15,,,,,,
2,hu,s,tehát,t,ɛ,,,,TRUE,NR,,,
29,hu,s,tehát,t,ɛ,POS_VOT,41,FALSE,,,,,
45,hu,s,tehát,t,ɛ,,,,TRUE,NR,,,
51,hu,s,tehát,t,ɛ,POS_VOT,13,FALSE,,,,,
60,hu,s,tehát,t,ɛ,POS_VOT,24,,,,,,
61,hu,s,tehát,t,ɛ,POS_VOT,46,FALSE,,,,,
82,hu,s,tehát,t,ɛ,POS_VOT,41,FALSE,,,,,
149,hu,s,tehát,t,ɛ,,,,TRUE,NR,,,
45,hu,q,tehát,t,ɛ,POS_VOT,13,FALSE,,,,,
67,hu,q,tehát,t,ɛ,,,,TRUE,NR,,,
45,hu,q,tehát,t,ɛ,POS_VOT,18,,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,27,TRUE,,,,,
45,hu,q,tehát,t,ɛ,POS_VOT,19,,,,,,
67,hu,q,tehát,t,ɛ,,,,TRUE,NR,,,
45,hu,q,tehát,t,ɛ,POS_VOT,14,FALSE,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,28,,,,,,
45,hu,q,tehát,t,ɛ,POS_VOT,15,,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,20,,,,,,
45,hu,q,tehát,t,ɛ,POS_VOT,15,,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,39,FALSE,,,,,
45,hu,q,tehát,t,ɛ,POS_VOT,14,FALSE,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,18,,,,,,
45,hu,q,tehát,t,ɛ,POS_VOT,14,FALSE,,,,,
67,hu,q,tehát,t,ɛ,POS_VOT,28,,,,,,
45,hu,q,tehát,t,ɛ,POS_VOT,13,FALSE,,,,,
67,hu,q,tehát,t,ɛ,,,,TRUE,NR,,,
45,hu,q,tehát,t,ɛ,POS_VOT,14,FALSE,,,,,
